time,r1i1p1f1/2,r2i1p1f1/2,r3i1p1f1/2,r4i1p1f1,r5i1p1f1,r6i1p1f1,r7i1p1f1,r8i1p1f1,r9i1p1f1,r10i1p1f1
2067.5,1142.5982594293741,1139.861354202698,1141.1889737863548,1140.2269833129571,1139.0079765362784,1136.4545027723138,1136.115348886675,1132.493123266453,1132.4687872292411,1133.5064941157107
2068.5,1147.7247942990577,1144.0447162340556,1147.058083428437,1144.7127182320276,1143.082200332144,1141.2639367245176,1140.4178026372313,1136.6940621039896,1136.4533889921158,1137.3112586515042
2069.5,1152.0635885853455,1148.5227246286386,1150.280217879742,1150.0752414432586,1146.0727131897063,1145.2768098278666,1145.001656221247,1141.6758021412434,1140.1128428857944,1140.8966132976743
2070.5,1155.6663070207187,1152.7181835393487,1153.819128813453,1154.5530103690874,1149.8612998577098,1149.5419329045194,1150.0644817814773,1146.0508782483296,1144.3451619493744,1145.4720187446633
2071.5,1159.4568663501595,1157.9257145570593,1158.5539457045404,1158.6527026188437,1154.2440227331626,1154.1964287691137,1154.773583535798,1150.3597762132817,1148.3739896835323,1150.3197157959708
2072.5,1163.797560154709,1161.178490788919,1162.6006400120893,1162.0807483365397,1159.6183360231917,1158.4874381175255,1158.543435130342,1154.379316367223,1152.302090647441,1154.4851537413576
2073.5,1168.1342441100744,1164.4211846848466,1166.5729743617953,1165.5379300873253,1163.7730062911069,1162.9117237510857,1161.8105099513486,1158.1489256875211,1156.1124196755957,1157.9852206387945
2074.5,1171.229902587679,1167.8400448219877,1170.0913020042049,1169.090695941713,1166.9418233749375,1165.7106101043382,1165.208650129665,1161.828877906182,1159.7539212279949,1162.0822254279108
2075.5,1174.545434662604,1171.2025658767195,1172.9887007931998,1171.8900961007278,1170.062801815766,1168.559864050953,1168.5281922541665,1164.997738475134,1163.3400363628034,1166.465135870522
2076.5,1178.3651260172894,1174.7296049715894,1176.4094993247015,1175.436661818496,1173.526300131076,1171.6151909805146,1171.2968185741258,1167.9461092405563,1166.3910714912668,1169.3879091294361
2077.5,1181.653720562643,1178.3477447939592,1180.7879764892768,1178.896637838998,1176.9141317305953,1175.2375789184698,1174.3417631805376,1171.1790692826974,1170.7731156381244,1171.3697377115973
2078.5,1184.817589560714,1181.532941540589,1183.2363529277345,1181.829772780659,1179.4089188167884,1178.5840601756804,1178.6601964105434,1174.2752493813628,1174.0619346228127,1174.2914352648436
2079.5,1187.453972617641,1184.1428155066035,1186.1250404646612,1185.592428890213,1181.7231869414218,1181.3476217815828,1181.1687586612925,1176.971630483031,1176.0210493431314,1178.7848498166118
2080.5,1190.1104952973997,1186.7335554181632,1189.9362720595686,1189.656908211502,1184.6951414715008,1184.1776306564286,1183.2530568252153,1180.2553865571929,1178.4003748159719,1181.1911837578841
2081.5,1193.116800468038,1188.6710846854724,1192.1428026906292,1191.042702470698,1187.8186374403303,1186.9192951993527,1187.187631060398,1183.3084139855357,1182.554012061771,1183.1457684107038
2082.5,1195.7259937015347,1190.6817268695722,1193.5492543862642,1192.4128635282748,1190.1586461515476,1189.7355128782617,1189.892600573677,1185.1912622160203,1184.2724544717846,1186.023416337858
2083.5,1197.0193267701563,1193.8421585391545,1196.300458001695,1193.9527023259795,1191.9745236884978,1191.0042367750168,1190.704565976579,1186.820221064097,1185.1499547576564,1187.5166210504535
2084.5,1198.9253916466716,1196.5038561487145,1197.436235458967,1195.7654453271505,1194.4655872860508,1192.8288846797523,1192.4885629080045,1189.4269795315975,1187.6099335073616,1189.8192183296856
2085.5,1201.4437478688862,1197.355678971565,1198.5306345190138,1198.2837987438736,1196.8864687036614,1195.532367482832,1195.5439403364167,1191.839506194976,1188.9817179426616,1191.6282450563378
2086.5,1202.5555910754335,1198.765759570692,1200.1004327616167,1200.0209165104525,1198.7713090336333,1196.458648856519,1197.1375231367238,1193.2299210989738,1189.5893597870731,1192.868024695399
2087.5,1204.2500797966734,1201.1129751892586,1202.416326468288,1200.9536723577671,1199.4487084267819,1196.9583464025418,1197.4919719618413,1193.7356520552537,1190.358326821695,1193.4837706033215
2088.5,1205.2540656750743,1202.361064694685,1203.691379353888,1202.9058859693298,1200.542302511108,1197.7845955655634,1198.340191130625,1194.7188310045872,1193.1360154809672,1195.0561294582621
2089.5,1205.5115348648699,1202.0505809301242,1204.6995518274487,1203.3042647863585,1203.303715110381,1199.4846387595512,1199.8809158625245,1197.4142504237852,1193.4701455325708,1197.279401059372
2090.5,1206.3239908280318,1202.4695554627747,1206.1444778356324,1203.1751470414538,1203.554537088418,1200.310870688838,1200.4585631933915,1197.405737960842,1193.2588232742924,1197.560657211579
2091.5,1207.9875419897369,1203.630849868865,1207.2253125437842,1203.0808464502968,1203.6905116553887,1200.2091307353064,1200.926433638624,1196.8101224577067,1195.3052200471463,1196.9905546494165
2092.5,1207.9611984228331,1204.765175283799,1207.3671914683937,1204.5941326719671,1203.9620642130408,1200.4018183166493,1202.0722244968895,1196.744780352094,1195.843095525561,1197.6785590015195
2093.5,1207.6134529193077,1205.0568273858294,1207.5630047682557,1204.7022563214314,1204.4133081122063,1201.506481869195,1202.7511641049723,1198.7630248174778,1195.382335598999,1199.003443030393
2094.5,1207.3610811075077,1205.2319181217672,1208.650672051009,1203.845624885836,1203.9873356813368,1201.7997048461762,1203.6664507567536,1199.050538017707,1194.900488594986,1198.8031571756112
2095.5,1207.9314199321482,1205.6713681346819,1208.9764585703472,1204.4229103082757,1205.4884570906775,1201.3995176893654,1203.5729405126822,1199.9703717703296,1196.0761477196702,1198.2436188927738
2096.5,1208.1172058035586,1206.0677786989024,1209.2867866301192,1204.4064759383891,1205.116755092886,1201.8977403483323,1202.768451344331,1199.4565988721406,1196.5780451719575,1198.7824829062222
2097.5,1208.2597095512444,1205.020519113252,1208.900263019374,1204.561578948831,1204.5234106352677,1201.964055959559,1202.925701557872,1198.090756468225,1195.3157879335317,1199.9829768444613
2098.5,1209.0023722958463,1203.8497020668206,1208.1022749768215,1204.2378869294268,1204.7315097843868,1201.581018372622,1203.3616032249843,1197.4701706863648,1194.7963429323365,1199.2263132936155
2099.5,1208.9032769190108,1203.344662864633,1207.508889038005,1203.974030436638,1204.980632235641,1200.687058066654,1203.1648055983258,1198.0827169310228,1194.4643602842239,1198.750716123503
2100.5,1208.0352718197403,1203.453760019711,1207.9481448708168,1205.1248924215126,1204.7166699357372,1200.1863603628458,1202.864378319095,1198.3763382878228,1194.3458487006271,1199.496784534616
2101.5,1207.8749029014093,1203.7910616796619,1207.5228072826367,,,,,,,
2102.5,1207.3225915651471,1203.4598771939336,1206.4298720880718,,,,,,,
2103.5,1206.1378977552822,1202.2891583397109,1205.6609930256534,,,,,,,
2104.5,1205.3282456806653,1201.8641213399253,1205.0581086939596,,,,,,,
2105.5,1205.0920264872302,1201.4024458211134,1205.1779637072882,,,,,,,
2106.5,1205.1648720807416,1200.1842105546477,1204.3899564017902,,,,,,,
2107.5,1204.040543835028,1199.7234758775105,1203.3080135244243,,,,,,,
2108.5,1203.2399500918789,1199.5242418817177,1203.1017193084188,,,,,,,
2109.5,1202.691830761368,1199.7874943922257,1202.7556416696987,,,,,,,
2110.5,1202.3856750689054,1198.9991189661405,1202.1233557851665,,,,,,,
2111.5,1201.817939339762,1198.3313019302275,1202.6122686203755,,,,,,,
2112.5,1202.0050530103074,1198.0031527861076,1201.6135326184824,,,,,,,
2113.5,1201.485144101023,1197.9010908022094,1201.044753046041,,,,,,,
2114.5,1200.8632738047565,1198.0891190630434,1201.800567134084,,,,,,,
2115.5,1200.5684386720193,1198.3555730403464,1201.5499553675309,,,,,,,
2116.5,1200.4760860940514,1197.9513650127772,1200.937908901177,,,,,,,
2117.5,1200.51402996828,1197.4827725542207,1200.053643973681,,,,,,,
2118.5,1200.6282245013538,1196.7904846171025,1200.3636890795776,,,,,,,
2119.5,1199.9808599005942,1196.3531603653144,1199.664693011453,,,,,,,
2120.5,1200.0023136958866,1195.4163998790143,1199.208619458355,,,,,,,
2121.5,1199.8487677333287,1195.1843478426902,1199.3081304487441,,,,,,,
2122.5,1199.407895336131,1194.9370369374944,1199.5740339485005,,,,,,,
2123.5,1199.3703201836665,1194.9198679295712,1199.5635981206162,,,,,,,
2124.5,1198.981182856634,1194.6995119880735,1199.7284327805298,,,,,,,
2125.5,1198.5557031903395,1194.5710972192278,1199.8241335124292,,,,,,,
2126.5,1199.4285882420004,1195.5171583112412,1199.3848029333035,,,,,,,
2127.5,1199.5533498598904,1195.1287301724278,1200.5563934938705,,,,,,,
2128.5,1199.301474219334,1194.4843872866036,1200.3637552090242,,,,,,,
2129.5,1199.9348083557943,1195.3147446914104,1199.6717047367379,,,,,,,
2130.5,1199.900988754732,1194.9605381405386,1199.807051474748,,,,,,,
2131.5,1200.8633353251812,1194.5031357863443,1199.4905495297428,,,,,,,
2132.5,1201.6651761093835,1195.7055524883476,1199.3651813244721,,,,,,,
2133.5,1202.526231003794,1195.8845290306588,1200.2110793496727,,,,,,,
2134.5,1202.8633593244374,1195.4895410511135,1199.9918732589806,,,,,,,
2135.5,1203.082717512857,1196.5653849899531,1199.667194708465,,,,,,,
2136.5,1203.8539385596541,1196.100375945845,1200.5217009841103,,,,,,,
2137.5,1204.0169019566154,1195.7944272585898,1199.9021917094874,,,,,,,
2138.5,1203.0058574611398,1196.217586382478,1199.8149862067967,,,,,,,
2139.5,1202.601216185498,1197.0791997701253,1200.4745697257968,,,,,,,
2140.5,1203.2270167752201,1197.3820732377112,1200.9872348555557,,,,,,,
2141.5,1203.4298830811733,1197.7013085331848,1200.3123487821704,,,,,,,
2142.5,1202.539725018005,1197.6478937750703,1199.8996968258118,,,,,,,
2143.5,1203.016712309246,1197.2197771469864,1200.8121882059158,,,,,,,
2144.5,1204.3379115251864,1197.082433900859,1200.485150236895,,,,,,,
2145.5,1203.935553919774,1197.7440508001528,1200.4311485298417,,,,,,,
2146.5,1203.5240981048344,1197.8374951151695,1201.5022261387041,,,,,,,
2147.5,1203.7324341176081,1197.4065084690938,1201.826464828202,,,,,,,
2148.5,1204.3927819326996,1197.806107474612,1200.970562219268,,,,,,,
2149.5,1204.1846629447466,1198.6376924824224,1201.4149450881305,,,,,,,
2150.5,1204.9735900507321,1198.4362098850456,1202.703847083031,,,,,,,
2151.5,1205.0514686963224,1198.4915315759356,1203.0709921607602,,,,,,,
2152.5,1205.0152395786893,1199.6198897100594,1202.2358880644178,,,,,,,
2153.5,1205.6057120143928,1199.297147549982,1201.4813665064719,,,,,,,
2154.5,1205.1068719468635,1199.2088234576788,1201.6035709186929,,,,,,,
2155.5,1205.018724199752,1199.5050154464293,1201.2146039250842,,,,,,,
2156.5,1205.6638506193249,1199.971050699317,1202.1473802124094,,,,,,,
2157.5,1206.4089445228624,1199.9077547991023,1201.6605965449958,,,,,,,
2158.5,1206.1758223918534,1199.6149390192002,1201.4313730454649,,,,,,,
2159.5,1205.630074703776,1199.9844278848384,1202.6761236150037,,,,,,,
2160.5,1205.8571674323734,1200.4698560989848,1202.7216601516877,,,,,,,
2161.5,1205.5311434482037,1200.5440306939845,1202.5396460634531,,,,,,,
2162.5,1204.5079537788404,1199.9263846666236,1203.1316244470138,,,,,,,
2163.5,1204.4645452075981,1200.2498813035716,1203.6581505092172,,,,,,,
2164.5,1205.78212293456,1199.8266123647234,1203.526941470655,,,,,,,
2165.5,1205.4698652976865,1199.7480407626872,1203.5410951761958,,,,,,,
2166.5,1204.9123954637882,1200.1171701246053,1204.4953853764925,,,,,,,
2167.5,1204.8109747351318,1200.9252483183882,1203.5968214590648,,,,,,,
2168.5,1205.2674795323799,1200.7905488473878,1203.2544252266096,,,,,,,
2169.5,1205.641103091582,1200.4685150739601,1203.2045369715406,,,,,,,
2170.5,1206.951695144253,1201.1593136957795,1204.6955263476682,,,,,,,
2171.5,1207.8274255656572,1201.2991458138138,1204.7875001842588,,,,,,,
2172.5,1207.7356000193415,1201.1985484969666,1204.8383208645278,,,,,,,
2173.5,1207.1717895738473,1201.6294652061426,1205.5059246830729,,,,,,,
2174.5,1207.8373473873867,1201.400413242389,1205.6398815003463,,,,,,,
2175.5,1207.5481631160758,1201.0830600310503,1204.8051278900723,,,,,,,
2176.5,1206.4482149938722,1201.3877155870316,1204.8828885046198,,,,,,,
2177.5,1207.0793714676097,1200.7146957667924,1206.1172443266887,,,,,,,
2178.5,1207.324967415818,1200.4361234681649,1205.667940425022,,,,,,,
2179.5,1206.6115561302493,1201.2334678507684,1205.0041715132152,,,,,,,
2180.5,1206.764278480606,1201.732451799943,1205.602165472121,,,,,,,
2181.5,1208.4584078985179,1201.742417106793,1204.7469169435333,,,,,,,
2182.5,1208.3640359677154,1202.2280459135948,1204.2628243438203,,,,,,,
2183.5,1207.1555433722956,1202.0604532549644,1204.7378972877725,,,,,,,
2184.5,1207.2988963823923,1201.1991578898387,1204.9277170554383,,,,,,,
2185.5,1207.1818450572162,1201.749856068383,1203.9876286548256,,,,,,,
2186.5,1206.8016999322047,1201.2563237907254,1204.5696088672048,,,,,,,
2187.5,1206.7876275859228,1200.324420412098,1205.4372091741036,,,,,,,
2188.5,1206.5031863990864,1199.9738862498396,1204.9958001264254,,,,,,,
2189.5,1206.0943731569196,1201.236192183585,1203.6466051093723,,,,,,,
2190.5,1207.0870256504902,1201.1213085015186,1203.996644102349,,,,,,,
2191.5,1206.736419547409,1200.9348160469885,1203.9973849525454,,,,,,,
2192.5,1205.9514283458625,1201.6007882717279,1203.4130258836115,,,,,,,
2193.5,1206.3814903820366,1201.827142554836,1202.8307945797267,,,,,,,
2194.5,1206.8918952874603,1200.6974081266494,1203.806792472313,,,,,,,
2195.5,1205.7554064376545,1200.5823929872583,1203.4418044169036,,,,,,,
2196.5,1205.1255947963946,1201.721066513516,1202.4156102663396,,,,,,,
2197.5,1205.5679761473334,1201.1355948667376,1202.5196609430568,,,,,,,
2198.5,1206.5212062725589,1199.8892429626244,1203.289870610102,,,,,,,
2199.5,1205.5295475242206,1200.4363763632007,1202.755292385984,,,,,,,
2200.5,1204.594888751976,1200.9518872634876,1202.5862865611143,,,,,,,
2201.5,1205.7669788904548,1200.678175479201,1202.9597347770864,,,,,,,
2202.5,1206.8946162136083,1199.8696868820632,1203.6020152257393,,,,,,,
2203.5,1206.9726780177275,1199.7232043459942,1203.5138797025556,,,,,,,
2204.5,1205.739821730963,1199.4717589476265,1201.781980751684,,,,,,,
2205.5,1204.9078485633393,1198.4984976117846,1201.032635325893,,,,,,,
2206.5,1204.2118692003428,1197.7649765618319,1202.2476102102387,,,,,,,
2207.5,1203.6914212358708,1198.3487023912146,1201.2445689809658,,,,,,,
2208.5,1203.114865642053,1197.2846501343108,1199.9525154169437,,,,,,,
2209.5,1203.2474531789928,1196.375348798643,1200.272385755499,,,,,,,
2210.5,1202.986476723809,1196.9381312318274,1200.0998969127052,,,,,,,
2211.5,1202.740364565131,1196.8654106830886,1199.954635567087,,,,,,,
2212.5,1203.1060902644606,1195.0762640712867,1199.6408994360966,,,,,,,
2213.5,1202.985650306116,1194.0596947611184,1200.2816454811914,,,,,,,
2214.5,1202.877956297664,1195.0388754840192,1200.1391493484114,,,,,,,
2215.5,1202.271046686582,1194.8404915522062,1198.601189027781,,,,,,,
2216.5,1202.5853565406214,1193.9950209637032,1198.4252552415924,,,,,,,
2217.5,1201.2380470143717,1193.5743162442532,1197.5692812930124,,,,,,,
2218.5,1200.0109453922264,1193.4810506791346,1196.7508057466603,,,,,,,
2219.5,1199.949426570601,1192.1414137718539,1196.8109392565711,,,,,,,
2220.5,1199.6795885691515,1190.9916916181717,1195.630225637835,,,,,,,
2221.5,1199.1472032375684,1191.7583102558624,1194.0780821540013,,,,,,,
2222.5,1199.8985940671885,1191.6032513317182,1194.212164216439,,,,,,,
2223.5,1199.0317374159777,1190.2784813260425,1193.9821519729608,,,,,,,
2224.5,1197.9044910581295,1189.1067813512998,1193.0796776009113,,,,,,,
2225.5,1196.6722018814696,1189.0501963875834,1193.1234178213492,,,,,,,
2226.5,1197.1099403440653,1188.9039813751856,1192.4781545338603,,,,,,,
2227.5,1196.5269285123159,1187.5538918070702,1191.3743061770408,,,,,,,
2228.5,1196.4405490265335,1187.650427773922,1190.385205435941,,,,,,,
2229.5,1196.3032636937703,1187.6607175158463,1190.9054860728736,,,,,,,
2230.5,1195.0952778903838,1186.2428514769067,1190.2515554192223,,,,,,,
2231.5,1194.0249106720942,1184.7333374391965,1188.2296347577724,,,,,,,
2232.5,1193.504100198018,1184.5072653083944,1187.1401477128784,,,,,,,
2233.5,1193.2424384012945,1184.5391958115927,1187.4246420036643,,,,,,,
2234.5,1192.0808526248538,1183.8102467111219,1186.8259787345996,,,,,,,
2235.5,1191.5390242086573,1183.2476666741231,1185.558955166197,,,,,,,
2236.5,1190.5673389579645,1183.6367539030898,1185.8796370934176,,,,,,,
2237.5,1189.7891097929432,1181.9724071841001,1184.5076620850755,,,,,,,
2238.5,1189.3661867311412,1180.2022882184617,1183.0386425143176,,,,,,,
2239.5,1188.5272339009944,1179.597255280923,1182.2449350508969,,,,,,,
2240.5,1188.2480698440138,1179.5002157283143,1183.1391520593538,,,,,,,
2241.5,1187.0384404232857,1178.781464189327,1182.276099454473,,,,,,,
2242.5,1185.0876229446196,1178.200641242267,1180.702347873304,,,,,,,
2243.5,1184.2490911386176,1178.1307572460116,1180.0706106627886,,,,,,,
2244.5,1184.2695537937768,1177.306839446579,1179.4014449869449,,,,,,,
2245.5,1184.1251871996133,1176.5890020970955,1177.7611834140544,,,,,,,
2246.5,1183.3321676828314,1176.3491363656497,1176.371238429913,,,,,,,
2247.5,1182.9626553712985,1175.3632605372393,1175.8825718767953,,,,,,,
2248.5,1181.4902006763673,1173.2826818541118,1174.6269622509128,,,,,,,
2249.5,1179.8355878111643,1172.3072406512322,1173.0422908945443,,,,,,,
2250.5,1178.6969818170992,1171.1274997365413,1172.670226387149,,,,,,,
2251.5,1178.2618173931226,1170.8724160162456,1172.390674971924,,,,,,,
2252.5,1178.3230091745745,1170.754162537883,1172.0355955123543,,,,,,,
2253.5,1176.9049387355267,1169.2006271293897,1170.818389861336,,,,,,,
2254.5,1175.6223266529794,1167.227760089233,1170.5418252927923,,,,,,,
2255.5,1175.6251153117125,1166.7755683346631,1170.803330182374,,,,,,,
2256.5,1174.9693470610089,1166.508976086699,1169.2339780129485,,,,,,,
2257.5,1173.6656000072599,1165.4925306189493,1167.6162870214323,,,,,,,
2258.5,1172.849941174557,1164.691740491382,1167.9713067641073,,,,,,,
2259.5,1172.6699115709037,1164.5995167656395,1167.1643567787655,,,,,,,
2260.5,1171.2067827311114,1163.4160952462528,1165.3216487217128,,,,,,,
2261.5,1169.647742146367,1162.2104596433278,1163.5234552008023,,,,,,,
2262.5,1169.4786393316422,1162.1329861908932,1163.4707251830507,,,,,,,
2263.5,1169.5205169059946,1162.0536312555005,1163.7038074359991,,,,,,,
2264.5,1168.7971132606199,1161.0754787453016,1162.5035401414095,,,,,,,
2265.5,1167.6707039412543,1160.5891247188997,1162.4851192830188,,,,,,,
2266.5,1167.621207653452,1160.2121435873298,1161.8013888971027,,,,,,,
2267.5,1167.2565159781996,1158.985016715759,1161.1659849089574,,,,,,,
2268.5,1166.3536227863203,1158.3909847122864,1159.6193999057164,,,,,,,
2269.5,1165.1421503579488,1158.1289736318483,1158.823067904826,,,,,,,
2270.5,1164.3966604792993,1157.616186262809,1158.9330307544803,,,,,,,
2271.5,1164.3590191973883,1155.8219364616355,1157.6189318372053,,,,,,,
2272.5,1163.0405058389501,1155.2463207075318,1156.2744259991084,,,,,,,
2273.5,1161.8058295896526,1155.4142353965287,1156.325464305375,,,,,,,
2274.5,1161.5288758593338,1154.0833772735086,1155.1492078113545,,,,,,,
2275.5,1160.8220562768665,1152.6997238048589,1153.1293109113697,,,,,,,
2276.5,1159.584521231544,1152.3672023019512,1152.4793724723834,,,,,,,
2277.5,1158.4673521998209,1152.4531924255664,1152.125162314451,,,,,,,
2278.5,1157.7810752290259,1151.9258611872501,1150.59083510555,,,,,,,
2279.5,1157.8131113389466,1150.703335722824,1150.5559241682233,,,,,,,
2280.5,1157.468335849152,1150.2732171760315,1150.659158847645,,,,,,,
2281.5,1155.962701806439,1149.2739962248622,1149.533035688431,,,,,,,
2282.5,1155.0074481201416,1148.1952616276278,1149.5294953583193,,,,,,,
2283.5,1154.006335666401,1147.1451077765216,1149.4430697823166,,,,,,,
2284.5,1153.1842302145951,1147.5203819667947,1147.4242812519385,,,,,,,
2285.5,1153.9753606335132,1146.455434557652,1146.612872137959,,,,,,,
2286.5,1153.5515582504606,1145.2917849412938,1147.0904235334206,,,,,,,
2287.5,1152.2745870097265,1145.3828758495733,1146.0795161062533,,,,,,,
2288.5,1151.3935548102181,1144.3591397105083,1144.6457729883102,,,,,,,
2289.5,1150.64201448797,1143.9916475533796,1144.9772734926378,,,,,,,
2290.5,1149.0917444714034,1143.9507160309008,1144.2728229475042,,,,,,,
2291.5,1147.5308097789882,1142.5993900425226,1143.225352348801,,,,,,,
2292.5,1147.7130124363425,1141.303996540652,1143.6025362773412,,,,,,,
2293.5,1147.6857657015091,1142.2694393719578,1143.0008915721867,,,,,,,
2294.5,1146.556544878693,1141.8276273354384,1141.774341429549,,,,,,,
2295.5,1146.1385416473415,1140.0993206162746,1140.3441596829055,,,,,,,
2296.5,1145.2666639675872,1139.381109134436,1141.4775831322631,,,,,,,
2297.5,1145.26751162686,1139.80955160034,1141.9661607112157,,,,,,,
2298.5,1145.2624980128303,1139.7158561938174,1141.6726423560392,,,,,,,
2299.5,1143.9273334600764,1138.379556218501,1140.3486057860462,,,,,,,
