year,ssp245,ssp585,ssp370,ssp126
1850,-0.09642971138556478,-0.09642971138556478,-0.0936041856840796,-0.10066799993779252
1851,0.008503480657350893,0.008503480657350893,0.27069524140909657,-0.3847841604702676
1852,0.613418629591763,0.613418629591763,0.5251777254172879,0.7457799858534755
1853,-0.15026836443819758,-0.1502683644381976,-0.16122506190806474,-0.13383331823339684
1854,-0.3762029308469384,-0.37620293084693845,-0.43903024721706,-0.2819619562917561
1855,0.2904587818593933,0.29045878185939333,0.11375279156835783,0.5555177672959466
1856,0.14289115977215056,0.14289115977215058,0.1681639403893887,0.10498198884629335
1857,-0.11760967462470985,-0.11760967462470984,0.06562159844714249,-0.39245658423248836
1858,0.1345238222382862,0.13452382223828624,0.16777593070077756,0.0846456595445492
1859,0.03465890111665833,0.03465890111665833,-0.15266323716505056,0.31564210853922164
1860,-0.2542015966342266,-0.2542015966342266,-0.13925737442071143,-0.4266179299544994
1861,0.5958400176890223,0.5958400176890223,0.489584408609381,0.7552234313084841
1862,-0.8054810440092248,-0.8054810440092248,-0.5909883332840938,-1.1272201100969212
1863,0.3966350360289457,0.3966350360289457,0.14277274223927713,0.7774284767134485
1864,0.6603294795674907,0.6603294795674907,0.6852767549305337,0.6229085665229263
1865,0.5033581367800328,0.5033581367800328,0.34636868156763734,0.7388423195986258
1866,0.1363471290036699,0.1363471290036699,0.10828921142736987,0.17843400536811987
1867,-0.15630050461567996,-0.15630050461567996,-0.06681942677647451,-0.2905221213744882
1868,-0.5986899622925407,-0.5986899622925407,-0.25762524206602627,-1.1102870426323126
1869,0.4105663514138466,0.4105663514138465,0.5230784447709765,0.24179821137815175
1870,-0.0807076778561164,-0.0807076778561164,-0.008144998030951138,-0.1895516975938643
1871,-0.1929212839202229,-0.1929212839202229,0.0006144477705207763,-0.48322488145633835
1872,0.6975041546763837,0.6975041546763837,0.6649354662368919,0.7463571873356216
1873,-0.17848636480557928,-0.17848636480557928,-0.25924026741801326,-0.05735551088692832
1874,0.43771655671414345,0.43771655671414356,0.4712013733115238,0.38748933181807316
1875,-0.6980132968512506,-0.6980132968512506,-0.6633231458903976,-0.7500485232925299
1876,0.11450140005685445,0.11450140005685445,-0.08408495121161402,0.4123809269595572
1877,0.7179186373099236,0.7179186373099236,0.7525579010988972,0.6659597416264633
1878,0.671284723832411,0.6712847238324109,0.4937401450295894,0.9376015920366434
1879,-0.35588787256390475,-0.35588787256390475,-0.21569466825512323,-0.5661776790270769
1880,-0.007520258284678297,-0.007520258284678297,0.0103192304306063,-0.03427949135760518
1881,0.237482359887227,0.237482359887227,0.027819776907801977,0.5519762343563646
1882,-0.01930928625284531,-0.019309286252845295,-0.01304953425744139,-0.028698914245951168
1883,-0.8565379996828063,-0.8565379996828063,-0.6160139308739301,-1.2173241028961208
1884,-1.1071193666911112,-1.1071193666911112,-1.312139471527769,-0.7995892094361243
1885,-0.3689076303384189,-0.3689076303384189,-0.47736438124678954,-0.20622250397586295
1886,-0.012135885934208779,-0.012135885934208779,0.05143309822248618,-0.10748936216925123
1887,-0.42070094542220626,-0.42070094542220626,-0.4178076648246394,-0.42504086631855653
1888,-0.5239094403623464,-0.5239094403623464,-0.18142851925790027,-1.0376308220190158
1889,0.2327024518691068,0.23270245186910674,0.46753430247422556,-0.11954532403857138
1890,0.02092785399393718,0.02092785399393718,-0.09053582020350186,0.1881233652900958
1891,-0.1759420714678686,-0.1759420714678686,-0.3984745201175292,0.15785660150662226
1892,0.4901601405662166,0.4901601405662165,0.2573393556845809,0.83939131788867
1893,0.37660654724507314,0.37660654724507314,0.57357587806329,0.08115255101774813
1894,-0.10959570512231716,-0.10959570512231714,-0.12431383816014781,-0.08751850556557114
1895,-0.15327930957417052,-0.15327930957417055,-0.22731320702096913,-0.04222846340397263
1896,0.41260920417903457,0.41260920417903457,0.18901501933561302,0.7480004814441668
1897,0.9243911081650974,0.9243911081650974,0.568961154489493,1.4575360386785041
1898,0.5466686555574092,0.5466686555574092,0.5622491425052802,0.5232979251356022
1899,-0.02044822430737034,-0.020448224307370283,-0.1696747749645688,0.20339160167842738
1900,-0.5300943466782163,-0.5300943466782163,-0.43521742874125,-0.6724097235836657
1901,-0.34601211242555985,-0.34601211242555985,-0.33785090271233204,-0.3582539269954016
1902,-0.20122845939697317,-0.20122845939697317,-0.14278392139284643,-0.2888952664031633
1903,-0.05084829699218807,-0.05084829699218807,-0.3666569030470101,0.422864612090045
1904,-0.6229061186188479,-0.622906118618848,-0.6806753209698653,-0.5362523150923219
1905,-0.05353585715455858,-0.05353585715455858,-0.32767727314798284,0.3576762668355778
1906,-0.11330264473656823,-0.1133026447365682,-0.05228691984642256,-0.20482623207178668
1907,-1.4021486396244462,-1.4021486396244462,-1.1139034004548674,-1.8345164983788143
1908,0.12046375465082987,0.12046375465082987,0.16972168780116603,0.04657685492532543
1909,0.011179016936684383,0.011179016936684438,-0.08069511590588099,0.14899021620053254
1910,-0.09728826561916162,-0.09728826561916165,-0.15377236752435933,-0.01256211276136504
1911,0.16044097979654626,0.16044097979654626,0.07786311569767529,0.2843077759448528
1912,-0.43450439951000774,-0.43450439951000774,-0.38124566436372653,-0.5143925022294297
1913,-0.930925124465937,-0.930925124465937,-0.8620611213978032,-1.0342211290681376
1914,-0.20608467567974514,-0.20608467567974512,-0.11148114032765347,-0.3479899787078826
1915,0.3866483662660615,0.38664836626606175,0.07515358525415627,0.8538905377839197
1916,-0.38846715948629673,-0.38846715948629673,-0.44303303299611285,-0.30661834922157255
1917,0.13428070718072854,0.13428070718072843,0.12453798907651087,0.148894784337055
1918,-0.2134635815861433,-0.21346358158614326,-0.11891359306739951,-0.3552885643642589
1919,0.818992883340453,0.8189928833404527,0.5853918736393802,1.1693943978920622
1920,0.5783201997994791,0.5783201997994791,0.5963717982230714,0.5512428021640909
1921,0.10280858896486622,0.10280858896486611,0.18779988879002008,-0.024678360772864727
1922,-0.32233376708699424,-0.32233376708699424,-0.3432798294987628,-0.2909146734693414
1923,0.3116900969258198,0.3116900969258198,0.1529700421356231,0.5497701791111149
1924,-1.1962543574490845,-1.1962543574490845,-1.2052142592723394,-1.182814504714202
1925,-0.619414443627861,-0.619414443627861,-0.6738661293007153,-0.5377369151185795
1926,0.3886422409946442,0.38864224099464395,0.20266058804696074,0.6676147204161691
1927,0.4303163624500082,0.4303163624500082,0.34539786541127787,0.5576941080081037
1928,0.038199272758520975,0.038199272758520975,0.1935580194776072,-0.19483884732010828
1929,-0.2967878361672779,-0.2967878361672779,-0.27351682958462453,-0.33169434604125797
1930,-0.7865599897000829,-0.7865599897000828,-0.9112715818439991,-0.5994926014842084
1931,-0.6197692425335697,-0.6197692425335697,-0.48077241785648034,-0.8282644795492038
1932,-0.002380058046192235,-0.002380058046192235,0.15245175524918414,-0.2346277779892569
1933,-0.2973600405429048,-0.2973600405429048,-0.16612668203280956,-0.4942100783080477
1934,0.2069171892354375,0.20691718923543762,0.0745009750117323,0.40554151057099536
1935,0.5591072463033604,0.5591072463033602,0.5205670226292829,0.6169175818144761
1936,-0.774969034500947,-0.774969034500947,-0.5673630273635103,-1.0863780452071021
1937,-0.49682252145964784,-0.49682252145964784,-0.4405032136162539,-0.5813014832247387
1938,-0.6153363238403904,-0.6153363238403904,-0.662254149811794,-0.5449595848832852
1939,-0.41590759145832545,-0.41590759145832545,-0.41841271399937685,-0.4121499076467483
1940,-0.25666500490832345,-0.25666500490832345,-0.24947685911281997,-0.2674472236015788
1941,-0.20675479373107375,-0.20675479373107375,-0.3420308990278632,-0.003840635785889557
1942,-0.5442213394688502,-0.5442213394688502,-0.501976951961359,-0.6075879207300868
1943,-0.45700131114967346,-0.45700131114967346,-0.5109514116729206,-0.37607616036480285
1944,-0.7333783809526081,-0.7333783809526081,-0.416425567769959,-1.2088076007265816
1945,-0.5886813471223477,-0.5886813471223477,-0.29213912881599774,-1.0334946745818725
1946,-0.08272659440047853,-0.08272659440047853,0.25785985351277096,-0.5936062662703527
1947,-0.22168493784431004,-0.22168493784431004,-0.13710346677116575,-0.3485571444540265
1948,0.5773718031556833,0.5773718031556833,0.32569405663330575,0.9548884229392492
1949,-0.19484729627377878,-0.19484729627377884,-0.258849816196767,-0.09884351638929667
1950,0.19768451271159415,0.19768451271159415,-0.13201757651870094,0.6922376465570367
1951,-0.2629190735194778,-0.26291907351947774,-0.5064265532689922,0.10234214610479375
1952,-0.15182734945338505,-0.15182734945338505,0.046878352102665666,-0.44988590178746113
1953,-0.7747849929063466,-0.7747849929063466,-0.9021193551528501,-0.5837834495365911
1954,-0.09494394704118475,-0.09494394704118475,-0.11721025586095563,-0.06154448381152855
1955,-0.5771285421046882,-0.5771285421046882,-0.6463719127599902,-0.47326348612173524
1956,-1.16060638355744,-1.16060638355744,-1.0342781135895487,-1.3500987885092774
1957,-1.160501013390273,-1.1605010133902725,-1.0242261152375138,-1.3649133606194108
1958,-1.5946438798972489,-1.5946438798972489,-1.334049194886005,-1.9855359074141146
1959,-0.7438507929662815,-0.7438507929662816,-0.6308897951656598,-0.9132922896672142
1960,-0.20999218890348026,-0.20999218890348015,-0.37063628135113674,0.030973949768004716
1961,-0.06253304177258989,-0.06253304177259011,0.02474140590196039,-0.19344471328441554
1962,-0.24478831113740596,-0.24478831113740585,-0.3960727240111475,-0.017861691826793424
1963,-1.4809597664325018,-1.480959766432502,-1.6792104030156205,-1.183583811557824
1964,-1.2224310540635221,-1.2224310540635221,-1.0851436118880193,-1.4283622173267765
1965,-1.090229367422046,-1.090229367422046,-1.015469435231388,-1.2023692657080334
1966,-1.240511902321559,-1.240511902321559,-1.0734457271666495,-1.491111165053923
1967,-0.7453967244952253,-0.7453967244952253,-0.5885813762834535,-0.9806197468128828
1968,-0.9346028761542808,-0.9346028761542808,-0.9918246853668343,-0.8487701623354507
1969,-1.0120784951630761,-1.0120784951630761,-0.9165061094432518,-1.1554370737428123
1970,-0.5791946540753803,-0.5791946540753803,-0.7099619190331868,-0.38304375663867035
1971,-0.5304714135459244,-0.5304714135459245,-0.8272517031504092,-0.08530097913919743
1972,-0.6677590957576575,-0.6677590957576576,-0.8610426377794853,-0.3778337827249157
1973,-1.4447640141771827,-1.4447640141771827,-1.2298328548132005,-1.767160753223156
1974,-1.2445680480643422,-1.2445680480643422,-1.1551603189930812,-1.3786796416712332
1975,-0.7716444527006237,-0.7716444527006237,-0.8538527285071944,-0.6483320389907675
1976,-0.7923375886942366,-0.7923375886942366,-0.7983796449711023,-0.7832745042789382
1977,-0.87986055479538,-0.87986055479538,-1.0144545863855592,-0.677969507410111
1978,-0.7850357002724982,-0.7850357002724982,-0.6789736301248138,-0.9441288054940249
1979,-1.4673577320490792,-1.4673577320490792,-1.239988700968043,-1.8084112786706332
1980,-0.4020662912839926,-0.4020662912839926,-0.6616324334317312,-0.012717078062384868
1981,-0.626923493927108,-0.626923493927108,-0.6614546069534246,-0.5751268243876331
1982,-1.9027015806984877,-1.9027015806984877,-1.4642052603665536,-2.560446061196389
1983,-1.26770345673048,-1.26770345673048,-1.287038242063917,-1.238701278730324
1984,-1.238727779740314,-1.238727779740314,-1.0544562379666875,-1.5151350924007538
1985,-1.0114719064082074,-1.0114719064082074,-0.8165701284751461,-1.303824573307799
1986,-0.8484391856834191,-0.8484391856834191,-0.967630884972692,-0.6696516367495097
1987,-0.16367978290661234,-0.16367978290661234,-0.6330891780398641,0.5404343097932651
1988,-0.27743665180623456,-0.27743665180623456,-0.40213528045143865,-0.09038870883842831
1989,-1.1385537464185433,-1.1385537464185436,-1.1153559373354323,-1.1733504600432103
1990,-0.24209350673116625,-0.24209350673116625,-0.21419839124906148,-0.2839361799543234
1991,-0.999887795005984,-0.999887795005984,-1.0443374899000444,-0.9332132526648935
1992,-1.2750620809158824,-1.2750620809158824,-1.201073876656761,-1.3860443873045645
1993,-1.114282312832205,-1.114282312832205,-1.1062658354541055,-1.1263070288993542
1994,-0.18787044295073252,-0.18787044295073252,-0.279142708302228,-0.050962044923489325
1995,-1.3222525795539628,-1.3222525795539628,-1.2707125379174067,-1.399562642008797
1996,-0.3202018492484846,-0.3202018492484846,-0.5063387810692341,-0.0409964515173602
1997,0.004475313044334683,0.004475313044334683,0.07730701670500983,-0.10477224244667749
1998,0.08061016014386069,0.08061016014386091,-0.23958542755326406,0.5609035416895483
1999,0.026775078198857383,0.026775078198857383,-0.17959544478129774,0.33633086266908974
2000,0.5433725531668823,0.5433725531668827,0.5565425682383722,0.5236175305596484
2001,0.18609402263620534,0.18609402263620534,0.2634402267911842,0.07007471640373697
2002,-0.5683085926032878,-0.5683085926032878,-0.6631473683784114,-0.4260504289406022
2003,0.02212741704120602,0.02212741704120602,0.1412048157621959,-0.15648868104027835
2004,-0.535982226658122,-0.535982226658122,-0.1715294292184728,-1.0826614228175964
2005,-0.6201501211182727,-0.6201501211182727,-0.45355302276102916,-0.8700457686541383
2006,0.29475350257101307,0.29475350257101307,0.2965182115015115,0.2921064391752657
2007,-0.6389165216825328,-0.638916521682533,-0.5370284411198478,-0.7917486425265603
2008,-0.47930818002259423,-0.47930818002259423,-0.4537233305386712,-0.517685454248479
2009,0.015419979850988197,0.015419979850987975,-0.05679084601460627,0.12373621864937956
2010,0.14391037918833338,0.14391037918833338,0.1052457577070478,0.20190731141026164
2011,0.8605330898831749,0.8605330898831749,0.9954754456356882,0.6581195562544049
2012,0.19951847396832445,0.19951847396832445,0.27609419960641235,0.08465488551119282
2013,-0.20357601216410726,-0.2035760121641077,-0.40984450323214694,0.1058267244379516
2014,0.38548022536452486,0.38548022536452486,0.14935439266116224,0.7396689744195684
2015,0.17582407435744685,0.4778396081464975,0.5702875308472559,1.0551631385673854
2016,-0.3573206998509417,-0.01835304320296771,-0.1145477023333108,-0.22310652769223838
2017,-0.5015970597511732,-0.6532001985833693,-0.3247254134258113,0.988579647375214
2018,0.03362342365455451,0.023354600471134468,-0.6431418365248749,0.21595636682289499
2019,0.1016235385358275,0.19478676761362346,-0.25832926850234417,0.12644819745981462
2020,0.10384441038105185,0.4260212629564908,0.04618924309778638,0.44332213608172477
2021,0.1345480464559663,-0.11873795293915856,0.29156631868149807,0.6410556799113247
2022,-0.05788432504000607,0.035152511791187724,0.03642186116417179,-0.254621873668603
2023,0.2791474859368801,0.988396173259114,-0.2381568769159892,0.3945078168534568
2024,0.21693058945065857,0.8253163179689609,-0.43047550073332763,1.5977611790814654
2025,0.1400428777784528,0.3082121298252676,-0.9510406550091266,-0.41440447524533397
2026,0.2283311187064858,0.46749942560791613,0.10781653641578837,0.6218548043204994
2027,0.18661538955164136,0.4881418930317136,0.46832015209588107,0.43176782512401557
2028,0.14942334379443034,0.23608508755147772,-0.5041833143739853,0.3885595257431249
2029,0.3475952956859434,0.2120654254496146,-0.6086422415903532,1.3856206794728778
2030,0.5641139393850843,0.13980550460780972,0.40818978640377646,-0.312177529845707
2031,0.31185140728834515,0.5572917127938362,-0.09882618680572319,0.7483359047230249
2032,-0.03558372678253541,0.3192139637979401,-0.7247904066287214,1.1558675289869078
2033,0.2741610459019963,0.6682557241750109,-0.4129741418648991,1.8235549034588194
2034,0.6184518627753199,0.7307476343968422,0.3373814448752266,0.2205569475978124
2035,0.18207567635721178,1.201829635041216,0.22365714995723307,1.918429527130932
2036,0.01800164941848381,0.5889744918562765,-0.02283607526228959,0.27760136324809714
2037,0.6786093681730625,-0.024598364291092967,1.003735130473978,0.8252694392689808
2038,0.6136319186702535,0.8821741672565708,0.23536201123622602,0.42403518431234755
2039,0.5524507830653174,0.6308725794358683,0.09482434241082505,0.6667468370830125
2040,-0.1409375614755981,1.297005394692322,0.6651112134324695,1.5353474485779812
2041,0.6534365221067455,0.9139922277542563,-0.6969443205608918,0.9891184657214529
2042,0.9421606050721816,0.3363227515106777,0.27959095429319003,0.20914997532474233
2043,0.10789140437436195,1.0311398298303311,0.2962950532529942,1.1407453074230856
2044,0.5244621317502922,1.129779037287867,0.46591269726261064,0.025997060699249452
2045,0.2692032867597032,0.7072826954917684,-0.331297750399421,0.6289154859468771
2046,0.5281505231112211,0.8853118913720781,0.1347162192660334,0.7920663885059915
2047,1.0830350318418471,1.2996526992853217,0.5464138670795169,1.4180689528261672
2048,1.0812599636099942,1.2288764396248388,0.7118751407887767,0.4757165027374919
2049,0.5648640153770392,1.4988942691806755,0.1733436050721493,1.0041028197200643
2050,0.8263238665027259,0.8475943101590433,0.9022450846430781,0.45437965982763107
2051,0.5436061823249574,0.7864106811889693,0.3090629684717583,0.8866182743474464
2052,0.31535263141084213,1.0201415200357875,-0.07801855883263809,0.8741473197778289
2053,0.8537434031261397,1.2362721209441716,-0.08374595033529131,1.295580498851225
2054,0.8310172575081913,1.094346797582614,0.5747688973787577,1.4265139777810627
2055,0.9847622752523746,1.286445611013967,-0.27553808683028214,0.1206114768786275
2056,0.6633512248855196,1.1147094359767546,,1.912970339045299
2057,0.783240508463662,1.1139145940989987,,1.7592335700006547
2058,0.7831789838038952,1.106873093300706,,0.438556567620096
2059,0.9020596515782944,1.4294541597858297,,1.3649296230889756
2060,0.6264869459401168,1.736227394171003,,1.5075014790399615
2061,0.8378398917167682,0.9018390222681925,,-0.04902477511125802
2062,0.8407477601771545,1.4039940944885911,,1.5550784400131112
2063,0.9044652104837536,1.2711857977009995,,1.3674597833732456
2064,0.8445332007210737,1.4344562817022553,,1.3447827824227403
2065,0.5464193244285838,1.3391344785304113,,0.38765548247706505
2066,0.9001712860199906,1.318475853782794,,1.6758949377577714
2067,0.7928003291428034,1.5192040893777206,,1.3962996087639534
2068,0.9528962195796336,1.4807710195751653,,1.4461468624765796
2069,1.2766281371273518,1.7899198631324333,,0.6675361362438776
2070,1.5379987013147183,2.0472757129765116,,1.1188825211506326
2071,0.807255720937448,1.6685613983121197,,1.167732323176764
2072,0.5421153217730641,1.36827169184747,,0.02834462233272106
2073,1.1109972990963604,1.474613727831251,,1.5872020161749587
2074,0.9055478647449133,1.971915848022686,,0.5523556970457197
2075,1.0037842908839867,1.665537577059622,,0.9153863139882601
2076,1.162091244577005,2.008458764350147,,1.1902091152939516
2077,1.0325993460629963,1.9248745654826296,,0.5743798953104067
2078,1.184513662067415,1.5550199220958323,,1.9305150874811288
2079,1.3359728925805188,1.8464742126340248,,1.6449798308718186
2080,1.1162890673059218,2.1840726814685265,,0.41061633898572625
2081,1.3897098468835463,1.8323209898331516,,1.40197115125267
2082,1.1805226489767406,2.188874221873646,,2.236370511581475
2083,0.9999217490281023,2.4985206912584106,,1.5233232468604498
2084,0.9948143749774658,1.991125483834276,,1.4119692093301723
2085,1.0019422483706935,1.9538885846671814,,1.0053285704407648
2086,1.0665884875426963,2.4107713724644233,,0.9351437818497756
2087,1.414258184106921,2.3129489983506533,,1.0262866567475712
2088,1.039335718684101,2.322723986402284,,1.499275403924626
2089,1.5125072053493724,2.0274765907373915,,0.33072712985766195
2090,1.2607775200579994,2.3027048161402517,,1.862531284396936
2091,1.860466631541967,2.2208508032498644,,1.2581008695254075
2092,1.4771887121680125,2.245588429331261,,0.4236867236974833
2093,1.2718217039819502,2.6096673658026432,,1.7152164742590812
2094,1.3617179020000556,2.505449849651969,,1.2084737660070073
2095,1.5739971829824233,2.6834252017602376,,2.93401145927012
2096,1.0785146884664627,2.673477578595498,,1.7730154384230579
2097,1.3130216218996988,2.70612993838931,,0.8975712397446376
2098,1.2771517829138714,2.821619529059559,,1.6522115254084748
2099,1.5652455713923032,2.730166032149853,,2.0847288132529522
2100,1.5550411682922416,3.0270864045300314,,1.2265346201535139
2101,,,,1.7522264727701886
2102,,,,1.577624248885872
2103,,,,1.5041751491038742
2104,,,,0.3705383204806698
2105,,,,1.1965301045254901
2106,,,,2.088559033288963
2107,,,,0.6772520791802954
2108,,,,1.5678970651550057
2109,,,,1.3698241777511164
2110,,,,1.6524144590972143
2111,,,,1.4600010020227807
2112,,,,1.5037504798497165
2113,,,,0.5074100076437968
2114,,,,2.1598984709663007
2115,,,,1.5103522338961652
2116,,,,1.6484282150666782
2117,,,,1.3956504991503889
2118,,,,0.837350483068644
2119,,,,2.1318967490196883
2120,,,,1.7853573446264646
2121,,,,1.848453853781261
2122,,,,1.8243841293940632
2123,,,,0.746789376209263
2124,,,,2.0087815909421747
2125,,,,0.5961978101697065
2126,,,,1.8163184312570229
2127,,,,1.464963002013886
2128,,,,1.636483977306137
2129,,,,1.4687945676595806
2130,,,,2.4319248406429708
2131,,,,1.8781034037253161
2132,,,,1.7823721924047615
2133,,,,1.1493606122440903
2134,,,,1.6991678999850302
2135,,,,1.1940559632622096
2136,,,,0.5348993156063555
2137,,,,1.4504259868871863
2138,,,,1.8500115096985765
2139,,,,0.9208164648412409
2140,,,,1.999988825493447
2141,,,,1.2670656782704057
2142,,,,0.7516280076574509
2143,,,,2.584236538107508
2144,,,,1.226299062467008
2145,,,,1.5129807031912308
2146,,,,1.9156928619958018
2147,,,,1.502132231721923
2148,,,,1.8237357332180428
2149,,,,1.606197121963831
2150,,,,1.630505494595639
2151,,,,1.70221519378629
2152,,,,1.5336796341330419
2153,,,,0.926005720270568
2154,,,,1.952429308342296
2155,,,,2.0369610136322778
2156,,,,1.5960262938688827
2157,,,,2.593137270092065
2158,,,,2.456142348543381
2159,,,,1.6839296670513741
2160,,,,1.3057975833033963
2161,,,,1.3639590988599695
2162,,,,1.6116609671615123
2163,,,,1.2082805522815288
2164,,,,1.7765070779695042
2165,,,,1.509759170721824
2166,,,,1.9213559747522502
2167,,,,1.2791674555845036
2168,,,,1.5891198937940714
2169,,,,2.79130392282377
2170,,,,1.5029077486102094
2171,,,,2.021125431876296
2172,,,,1.7818073320575074
2173,,,,1.7675229039720244
2174,,,,1.4326880598976008
2175,,,,0.852616832611385
2176,,,,1.6765263311058605
2177,,,,2.12975449380094
2178,,,,1.5167684656904319
2179,,,,2.071576316142377
2180,,,,1.9876508771973902
2181,,,,1.2385131881498697
2182,,,,1.78153505581745
2183,,,,1.7481071003463664
2184,,,,1.5919792999600197
2185,,,,1.7471117341249398
2186,,,,1.5834424473930135
2187,,,,1.310558535125876
2188,,,,3.0138977855829934
2189,,,,2.462575028066264
2190,,,,1.642980220721725
2191,,,,1.6194120234178118
2192,,,,1.3010342711811633
2193,,,,2.0935678541054528
2194,,,,2.637699132125699
2195,,,,1.2408887409406693
2196,,,,2.8665209115436716
2197,,,,2.060411841171266
2198,,,,1.8871761303039687
2199,,,,1.6113012519860659
2200,,,,2.073054689680693
2201,,,,1.639162184901605
2202,,,,1.9904117090723927
2203,,,,2.055213732007542
2204,,,,1.6497004238465296
2205,,,,2.1815210264669163
2206,,,,1.8479381689504812
2207,,,,2.743656570403756
2208,,,,1.6933446194304214
2209,,,,2.132109326490937
2210,,,,1.2538845458008931
2211,,,,2.0784503913555463
2212,,,,1.6429497955274392
2213,,,,1.5014505636252413
2214,,,,1.2645410109126187
2215,,,,2.1175663458896494
2216,,,,2.102371268869808
2217,,,,2.2311437293010816
2218,,,,2.3016361118823365
2219,,,,2.4960792470411906
2220,,,,2.1417761577361407
2221,,,,1.5069345547167456
2222,,,,2.4442997304573386
2223,,,,2.194246897597936
2224,,,,2.514394917811366
2225,,,,2.0389551300654793
2226,,,,1.6003313692975971
2227,,,,1.9424359166260232
2228,,,,1.1018425677525112
2229,,,,2.647001268095622
2230,,,,1.8160618978704486
2231,,,,1.413174649630618
2232,,,,2.644975223170966
2233,,,,1.3920399180324128
2234,,,,1.5523105435856674
2235,,,,2.0286334943524396
2236,,,,1.3105465006010766
2237,,,,2.6377965189096555
2238,,,,3.0862200278118967
2239,,,,1.7076575775597305
2240,,,,2.3184761445339994
2241,,,,2.1754517281231065
2242,,,,2.8799864783582563
2243,,,,2.185054855820655
2244,,,,2.6085352193430427
2245,,,,2.070807817619953
2246,,,,2.3053346297387454
2247,,,,2.104656024752664
2248,,,,1.7275518180873681
2249,,,,2.4743688835616204
2250,,,,2.65078153402738
2251,,,,1.773090242148835
2252,,,,2.2784213197302443
2253,,,,2.3498991359155563
2254,,,,2.2613183006295716
2255,,,,2.3834642646276136
2256,,,,2.234345799517567
2257,,,,2.552152240915644
2258,,,,1.7358277833948081
2259,,,,2.308342272135701
2260,,,,2.6633911833948245
2261,,,,2.092183775041031
2262,,,,2.1983242171071486
2263,,,,2.2147013538819946
2264,,,,2.2026797254139385
2265,,,,2.400714382843836
2266,,,,2.5840634165695677
2267,,,,1.9726315743253036
2268,,,,3.0699847480232307
2269,,,,2.1343870303387886
2270,,,,2.0089679365655684
2271,,,,1.9645851496863673
2272,,,,1.7072545842006122
2273,,,,2.6020438594594255
2274,,,,2.3909659470851725
2275,,,,1.8142962824524187
2276,,,,2.9953240222356103
2277,,,,1.9714070695408688
2278,,,,2.784488528749976
2279,,,,3.0379097281994443
2280,,,,2.5591093255034147
2281,,,,2.5991529396853914
2282,,,,2.282893391123136
2283,,,,2.366543214148495
2284,,,,2.162962317973994
2285,,,,1.7383401269858278
2286,,,,2.322188406467374
2287,,,,2.2345020953409054
2288,,,,2.944455594015672
2289,,,,1.722130773805264
2290,,,,2.696552904152971
2291,,,,2.782681374098934
2292,,,,1.9842038306448881
2293,,,,2.476576241438769
2294,,,,2.414772427330398
2295,,,,2.1178028384956553
2296,,,,2.5829636749548013
2297,,,,2.5732771478927097
2298,,,,2.286040592257632
2299,,,,2.7252923283425785
